2026-06-05 10:19:16,863 [INFO] Connesso: COM5 @ 9600
2026-06-05 10:19:21,439 [DEBUG] RX #0001 | testo='OPEN:1234:CNT:0001\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 31 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:19:29,669 [DEBUG] TX #0001 | 32 byte | replay #0001 | testo='OPEN:1234:CNT:0001\n'
2026-06-05 10:21:29,541 [DEBUG] RX #0002 | testo='OPEN:1234:CNT:0002\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 32 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:21:41,164 [DEBUG] RX #0003 | testo='OPEN:1234:CNT:0003\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 33 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:21:45,561 [DEBUG] RX #0004 | testo='OPEN:1234:CNT:0004\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 34 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:21:48,294 [DEBUG] RX #0005 | testo='OPEN:1234:CNT:0005\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 35 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:22:00,416 [DEBUG] RX #0006 | testo='OPEN:1234:CNT:0006\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 36 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:22:00,713 [DEBUG] RX #0007 | testo='OPEN:1234:CNT:0007\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 37 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:22:05,499 [DEBUG] RX #0008 | testo='OPEN:1234:CNT:0008\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 38 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:24:24,176 [ERROR] Errore lettura: GetOverlappedResult failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:32,592 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:33,094 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:33,596 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:34,099 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:34,601 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:35,102 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:35,605 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:36,107 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:36,609 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:37,113 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:37,615 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:38,116 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:38,618 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:39,120 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:39,623 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:40,132 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:40,634 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:41,136 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:41,639 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:42,142 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:42,644 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:43,147 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:43,650 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:44,152 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:44,655 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:45,158 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:45,660 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:46,162 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:46,664 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:47,166 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:47,669 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:48,174 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:48,676 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:49,178 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:49,681 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:50,184 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:50,686 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:51,189 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:51,692 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:52,194 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:52,698 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:53,199 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:53,703 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:54,205 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:54,707 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:55,209 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:55,713 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:56,216 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:56,719 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:57,222 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:57,732 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:58,238 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:58,740 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:59,248 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:29:59,755 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:00,265 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:00,768 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:01,270 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:01,773 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:27,505 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:28,351 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:28,869 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:29,395 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:29,898 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:30,405 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:30,911 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:31,415 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:30:31,917 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:22,753 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:23,320 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:23,824 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:24,333 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:24,861 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:25,446 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:25,951 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:26,454 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:26,964 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:27,465 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:27,966 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:28,468 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:28,970 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:29,474 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:30,106 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:30,640 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:31,147 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:31,652 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:32,183 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:32,697 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:33,202 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:33,704 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:34,216 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:34,721 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:35,246 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:35,783 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:36,299 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:36,803 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:37,311 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:37,820 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:38,333 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:38,842 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:39,346 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:39,848 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:40,352 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:40,857 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:41,360 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:41,862 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:42,363 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:42,867 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:43,373 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:43,876 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:44,380 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:44,882 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:45,385 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:45,887 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:46,391 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:46,894 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:47,396 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:47,899 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:48,403 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:48,906 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:49,410 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:49,913 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:50,417 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:50,920 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:51,424 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:51,926 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:52,433 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:52,934 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:53,437 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:53,940 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:54,446 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:54,950 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:55,451 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:55,954 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:56,458 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:56,960 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:57,467 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:57,969 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:58,472 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:58,974 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:59,478 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:45:59,980 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:00,484 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:00,986 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:01,488 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:01,991 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:02,495 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:02,997 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:03,502 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:04,021 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:04,523 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:05,027 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:05,529 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:06,031 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:06,533 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:07,035 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:07,539 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:08,042 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:08,548 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:09,050 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:09,552 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:10,055 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:10,558 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:11,060 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:11,563 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:12,066 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:12,568 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:13,165 [ERROR] Errore lettura: ClearCommError failed (OSError(22, 'Operazione completata.', None, 0))
2026-06-05 10:46:13,667 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:14,169 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:14,673 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:15,175 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:15,678 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:16,180 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:16,682 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:17,184 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:17,686 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:18,188 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:18,695 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:19,200 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:19,707 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:20,209 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:20,711 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:21,212 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:21,733 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:22,239 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:22,741 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:23,245 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:23,746 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:24,248 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:24,751 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:25,254 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:25,756 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:26,259 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:26,761 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:27,263 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:27,766 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:28,269 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:28,776 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:29,279 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:29,784 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:30,286 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:30,790 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:31,300 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:31,802 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:32,304 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:32,806 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:33,307 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:33,810 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:34,312 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
